transcript_id,sent_id,section,role,group,long_cluster,voice,pattern,subj_role,subj_lemma,subj_text,pred_lemma,pred_text,obj_role,obj_lemma,obj_text,action_lemma,action_text,ai_in_ctx,ai_in_obl,ai_token_hits,sig_norm,triplet_sig,label,has_action,obj_is_placeholder,is_passive
creativity_0052,13,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,think,think,,,,,,True,False,1,i||think||||,I :: think :: ,,False,False,False
creativity_0052,13,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,do,do,OBJECT,mixture,a mixture,,,True,False,1,i||do||mixture||,I :: do :: mixture,,False,False,False
creativity_0052,14,walkthrough,user,Audiovisual,4,ACT,SVOxCOMP,SUBJECT,it,It,allow,allows,OBJECT,I,me,expand,expand,False,False,0,it||allow||i||expand,it :: allow :: I :: expand,,True,False,False
creativity_0052,14,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,we,we,have,have,OBJECT,release,3 releases,,,False,False,0,we||have||release||,we :: have :: release,,False,False,False
creativity_0052,1,project_example,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,go,going,,,,disclose,disclose,False,False,0,i||go||||disclose,I :: go ::  :: disclose,,True,False,False
creativity_0052,1,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,we,we,call,call,OBJECT,it,it,,,False,False,0,we||call||it||,we :: call :: it,,False,True,False
creativity_0052,2,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,receive,received,OBJECT,song,four completed songs,,,False,False,0,i||receive||song||,I :: receive :: song,,False,False,False
creativity_0052,4,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,sit,sit,,,,,,False,False,0,i||sit||||,I :: sit :: ,,False,False,False
creativity_0052,4,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,want,want,,,,,,False,False,0,i||want||||,I :: want :: ,,False,False,False
creativity_0052,5,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,boot,boot,OBJECT,designer,Designer,,,True,False,1,i||boot||designer||,I :: boot :: designer,,False,False,False
creativity_0052,6,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,image,the core image,,,False,False,0,i||have||image||,I :: have :: image,,False,False,False
creativity_0052,6,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,want,want,,,,,,False,False,0,i||want||||,I :: want :: ,,False,False,False
creativity_0052,7,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,move,move,OBJECT,it,it,,,False,False,0,i||move||it||,I :: move :: it,,False,True,False
creativity_0052,7,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,release,a release,need,needs,,,,,,False,False,0,release||need||||,release :: need :: ,,False,False,False
creativity_0052,8,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,press,press,OBJECT,it,it,,,False,False,0,i||press||it||,I :: press :: it,,False,True,False
creativity_0052,9,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,send,send,OBJECT,it,it,,,False,False,0,i||send||it||,I :: send :: it,,False,True,False
creativity_0052,10,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,it,it,,,False,False,0,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0052,1,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,it,it,,,False,False,0,i||drive||it||,I :: drive :: it,,False,True,False
creativity_0052,2,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,know,know,OBJECT,what,what,,,False,False,0,i||know||what||,I :: know :: what,,False,True,False
creativity_0052,2,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,want,want,,,,,,False,False,0,i||want||||,I :: want :: ,,False,False,False
creativity_0052,2,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,it,it,look,look,,,,,,False,False,0,it||look||||,it :: look :: ,,False,False,False
creativity_0052,3,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,design,design,OBJECT,prompt,prompts,,,False,False,0,i||design||prompt||,I :: design :: prompt,,False,False,False
creativity_0052,3,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,make,make,,,,,,False,False,0,i||make||||,I :: make :: ,,False,False,False
creativity_0052,3,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,they,they,describe,describe,OBJECT,style,the style,,,False,False,0,they||describe||style||,they :: describe :: style,,False,False,False
creativity_0052,5,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,urge,an urge,,,True,True,1,i||have||urge||,I :: have :: urge,,False,False,False
creativity_0052,5,dynamic,user,Audiovisual,4,ACT,SVOxCOMP,SUBJECT,able,able,allow,allows,OBJECT,I,me,see,see,True,True,1,able||allow||i||see,able :: allow :: I :: see,,True,False,False
creativity_0052,6,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,you,you,sketch,sketch,OBJECT,design,multiple designs,,,False,False,0,you||sketch||design||,you :: sketch :: design,,False,False,False
creativity_0052,6,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,you,you,use,use,,,,,,False,False,0,you||use||||,you :: use :: ,,False,False,False
creativity_0052,6,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,you,you,lose,lost,OBJECT,lot,a lot,,,False,False,0,you||lose||lot||,you :: lose :: lot,,False,False,False
creativity_0052,7,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,create,create,OBJECT,draft,multiple drafts,,,True,True,1,i||create||draft||,I :: create :: draft,,False,False,False
creativity_0052,7,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,it,it,come,comes,,,,,,True,True,1,it||come||||,it :: come :: ,,False,False,False
creativity_0052,8,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,person,A person,make,make,OBJECT,video,a high quality music video,,,False,False,0,person||make||video||,person :: make :: video,,False,False,False
creativity_0053,1,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,come,come,,,,,,True,False,1,i||come||||,I :: come :: ,HUMAN,False,False,False
creativity_0053,1,walkthrough,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,something,something,form,formed,PASS_PATIENT,something,something,,,True,False,1,something||form||something||,something :: form :: something,,False,True,True
creativity_0053,1,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,AI,AI,come,comes,,,,,,True,False,1,ai||come||||,AI :: come :: ,,False,False,False
creativity_0053,1,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,miss,missed,OBJECT,that,that,,,True,False,1,i||miss||that||,I :: miss :: that,,False,True,False
creativity_0053,1,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,notice,noticed,OBJECT,myself,myself,,,True,False,1,i||notice||myself||,I :: notice :: myself,,False,False,False
creativity_0053,2,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,what,What,cut,cut,OBJECT,time,the time,,,False,False,0,what||cut||time||,what :: cut :: time,,False,False,False
creativity_0053,2,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,this,this,cut,cut,OBJECT,time,the time,,,False,False,0,this||cut||time||,this :: cut :: time,,False,False,False
creativity_0053,2,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,one,which ones,end,ends,,,,,,False,False,0,one||end||||,one :: end :: ,,False,False,False
creativity_0053,3,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,benefit,The benefits,get,getting,,,,,,False,False,0,benefit||get||||,benefit :: get :: ,,False,False,False
creativity_0053,3,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,get,getting,,,,,,False,False,0,i||get||||,I :: get :: ,HUMAN,False,False,False
creativity_0053,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,design,which design,yield,yield,OBJECT,potential,the potential,,,False,False,0,design||yield||potential||,design :: yield :: potential,,False,False,False
creativity_0053,4,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,relationship,This symbiotic relationship,help,helping,OBJECT,I,me,learn,learn,True,False,2,relationship||help||i||learn,relationship :: help :: I :: learn,,True,False,False
creativity_0053,1,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,moment,That moment,become,become,,,,,,False,False,0,moment||become||||,moment :: become :: ,,False,False,False
creativity_0053,1,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,chase,chase,,,,,,False,False,0,i||chase||||,I :: chase :: ,,False,False,False
creativity_0053,2,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,instinct,the instinct,,,True,False,1,i||have||instinct||,I :: have :: instinct,,False,False,False
creativity_0053,2,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,that,that,go,go,,,,,,True,False,1,that||go||||,that :: go :: ,,False,False,False
creativity_0053,2,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,AI,the AI,notice,notices,OBJECT,that,that in,,,True,False,1,ai||notice||that||,AI :: notice :: that,,False,True,False
creativity_0053,2,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,AI,the AI,notice,notices,OBJECT,potential,greater potential,,,True,False,1,ai||notice||potential||,AI :: notice :: potential,,False,False,False
creativity_0053,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,It,create,creates,OBJECT,loop,a back loop,,,True,True,1,it||create||loop||,it :: create :: loop,,False,False,False
creativity_0053,3,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,start,start,,,,point,point,True,True,1,i||start||||point,I :: start ::  :: point,,True,False,False
creativity_0053,3,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,miss,missed,,,,,,True,True,1,it||miss||||,it :: miss :: ,,False,False,False
creativity_0053,3,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,which,which,help,helps,OBJECT,we,us,understand,understand,True,True,1,which||help||we||understand,which :: help :: we :: understand,,True,False,False
creativity_0053,4,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,recall,recalled,OBJECT,something,something,,,True,False,1,i||recall||something||,I :: recall :: something,,False,True,False
creativity_0053,4,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,it,it,mention,mention,,,,take,taken,True,False,1,it||mention||||take,it :: mention ::  :: take,,True,False,False
creativity_0053,4,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,take,taken,OBJECT,that,that,,,True,False,1,it||take||that||,it :: take :: that,,False,True,False
creativity_0053,5,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,benefit,The benefit,realize,realized,,,,move,move,False,False,0,benefit||realize||||move,benefit :: realize ::  :: move,,True,False,False
creativity_0053,5,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,realize,realized,,,,move,move,False,False,0,i||realize||||move,I :: realize ::  :: move,AI,True,False,False
creativity_0053,5,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,move,move,,,,,,False,False,0,i||move||||,I :: move :: ,,False,False,False
creativity_0053,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,we,we,wrung,wrung,OBJECT,that,that,,,False,False,0,we||wrung||that||,we :: wrung :: that,,False,True,False
creativity_0053,5,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,we,we,wrung,wrung,OBJECT,of,of,,,False,False,0,we||wrung||of||,we :: wrung :: of,,False,False,False
creativity_0053,7,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,experience,This experience,cause,caused,OBJECT,I,me,,,True,False,1,experience||cause||i||,experience :: cause :: I,,False,False,False
creativity_0053,7,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,realize,realize,,,,move,move,True,False,1,i||realize||||move,I :: realize ::  :: move,AI,True,False,False
creativity_0053,7,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,move,move,,,,,,True,False,1,i||move||||,I :: move :: ,,False,False,False
creativity_0053,1,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,feel,feel,,,,go,goes,True,False,1,i||feel||||go,I :: feel ::  :: go,,True,False,False
creativity_0053,1,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,AI,the AI,go,goes,OBJECT,route,specific routes,,,True,False,1,ai||go||route||,AI :: go :: route,,False,False,False
creativity_0053,2,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,this,This,force,forces,OBJECT,I,me,see,see,False,False,0,this||force||i||see,this :: force :: I :: see,,True,False,False
creativity_0053,2,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,tread,tread,OBJECT,that,that,,,False,False,0,it||tread||that||,it :: tread :: that,,False,True,False
creativity_0053,3,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,what,What,allow,allow,OBJECT,AI,the AI,do,do,True,False,1,what||allow||ai||do,what :: allow :: AI :: do,,True,False,False
creativity_0053,3,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,this,this,allow,allow,OBJECT,AI,the AI,do,do,True,False,1,this||allow||ai||do,this :: allow :: AI :: do,,True,False,False
creativity_0053,4,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,reach,reached,OBJECT,point,the point,,,False,False,0,it||reach||point||,it :: reach :: point,,False,False,False
creativity_0053,4,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,we,we both,understand,understand,OBJECT,other,other,,,False,False,0,we||understand||other||,we :: understand :: other,,False,False,False
creativity_0053,5,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,say,say,,,,drive,driving,False,False,0,i||say||||drive,I :: say ::  :: drive,,True,False,False
creativity_0053,5,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,arc,the arc,,,False,False,0,i||drive||arc||,I :: drive :: arc,,False,False,False
creativity_0053,5,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,suggest,suggest,OBJECT,thing,things,,,False,False,0,it||suggest||thing||,it :: suggest :: thing,,False,False,False
creativity_0053,5,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,think,thinking,,,,,,False,False,0,i||think||||,I :: think :: ,,False,False,False
creativity_0053,6,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,touch,touch,,,,,,False,False,0,it||touch||||,it :: touch :: ,,False,False,False
creativity_0053,6,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,see,see,,,,,,False,False,0,i||see||||,I :: see :: ,,False,False,False
creativity_0053,6,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,that,that,turn,turns,OBJECT,scene,a scene,,,False,False,0,that||turn||scene||,that :: turn :: scene,,False,False,False
creativity_0054,1,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,reach,reach,,,,,,True,False,1,i||reach||||,I :: reach :: ,AI,False,False,False
creativity_0054,2,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,use,used,,,,spend,spend,True,False,1,i||use||||spend,I :: use ::  :: spend,,True,False,False
creativity_0054,2,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,remember,remembered,,,,read,reading,True,False,1,i||remember||||read,I :: remember ::  :: read,,True,False,False
creativity_0054,2,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,tool,AI tools,find,find,OBJECT,piece,the exact piece,,,True,False,1,tool||find||piece||,tool :: find :: piece,,False,False,False
creativity_0054,2,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,read,read,,,,,,True,False,1,i||read||||,I :: read :: ,,False,False,False
creativity_0054,2,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,it,it,come,comes,,,,,,True,False,1,it||come||||,it :: come :: ,,False,False,False
creativity_0054,3,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,cite,cite,OBJECT,idea,loose ideas,,,False,False,0,i||cite||idea||,I :: cite :: idea,,False,False,False
creativity_0054,3,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,read,read,,,,,,False,False,0,i||read||||,I :: read :: ,,False,False,False
creativity_0054,4,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,chatbot,The chatbot,find,find,OBJECT,what,what,,,False,False,0,chatbot||find||what||,chatbot :: find :: what,,False,True,False
creativity_0054,4,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,look,looking,,,,,,False,False,0,i||look||||,I :: look :: ,,False,False,False
creativity_0054,4,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,request,request,,,,,,False,False,0,i||request||||,I :: request :: ,,False,False,False
creativity_0054,4,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,it,it,do,do,,,,,,False,False,0,it||do||||,it :: do :: ,,False,False,False
creativity_0054,5,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,reach,reach,,,,,,True,True,1,i||reach||||,I :: reach :: ,AI,False,False,False
creativity_0054,5,walkthrough,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,string,multiple strings,,,True,True,1,i||have||string||,I :: have :: string,,False,False,False
creativity_0054,5,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,struggle,struggling,,,,,,True,True,1,i||struggle||||,I :: struggle :: ,,False,False,False
creativity_0054,6,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,find,find,,,,,,False,False,0,i||find||||,I :: find :: ,,False,False,False
creativity_0054,7,walkthrough,user,Audiovisual,4,ACT,SVOxCOMP,SUBJECT,I,I,ask,ask,OBJECT,AI,AI,write,write,True,False,1,i||ask||ai||write,I :: ask :: AI :: write,,True,False,False
creativity_0054,7,walkthrough,user,Audiovisual,4,PASS,SVO,PATIENT_SUBJ,that,that,attach,attached,PASS_PATIENT,that,that,,,True,False,1,that||attach||that||,that :: attach :: that,,False,True,True
creativity_0054,8,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,struggle,struggle,,,,write,write,True,False,1,i||struggle||||write,I :: struggle ::  :: write,,True,False,False
creativity_0054,8,walkthrough,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,paste,paste,,,,,,True,False,1,i||paste||||,I :: paste :: ,,False,False,False
creativity_0054,1,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,work,working,,,,,,False,False,0,i||work||||,I :: work :: ,,False,False,False
creativity_0054,3,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,explain,explained,OBJECT,idea,the main idea,,,True,True,1,i||explain||idea||,I :: explain :: idea,,False,False,False
creativity_0054,3,project_example,user,Audiovisual,4,ACT,SVOxCOMP,SUBJECT,I,I,want,wanted,OBJECT,listener,the listener,feel,feel,True,True,1,i||want||listener||feel,I :: want :: listener :: feel,,True,False,False
creativity_0054,3,project_example,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,want,wanted,,,,evoke,evoke,True,True,1,i||want||||evoke,I :: want ::  :: evoke,,True,False,False
creativity_0054,4,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,copy,copied,,,,,,False,False,0,i||copy||||,I :: copy :: ,,False,False,False
creativity_0054,5,project_example,user,Audiovisual,4,ACT,SVxCOMP,SUBJECT,I,I,stipulate,stipulated,,,,add,add,False,False,0,i||stipulate||||add,I :: stipulate ::  :: add,,True,False,False
creativity_0054,5,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,it,it,add,add,OBJECT,suggestion,suggestions,,,False,False,0,it||add||suggestion||,it :: add :: suggestion,,False,False,False
creativity_0054,5,project_example,user,Audiovisual,4,ACT,SV,SUBJECT,that,that,relate,relate,,,,,,False,False,0,that||relate||||,that :: relate :: ,,False,False,False
creativity_0054,5,project_example,user,Audiovisual,4,ACT,SVO,SUBJECT,job,its main job,re-order,re-order,OBJECT,of,of,,,False,False,0,job||re-order||of||,job :: re-order :: of,,False,False,False
creativity_0054,3,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,False,False,0,i||feel||||,I :: feel :: ,,False,False,False
creativity_0054,3,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,I,I,add,adding,OBJECT,kind,those kinds,,,False,False,0,i||add||kind||,I :: add :: kind,,False,False,False
creativity_0054,4,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,True,False,1,i||feel||||,I :: feel :: ,,False,False,False
creativity_0054,4,dynamic,user,Audiovisual,4,ACT,SV,SUBJECT,AI,the AI,take,takes,,,,,,True,False,1,ai||take||||,AI :: take :: ,,False,False,False
creativity_0054,4,dynamic,user,Audiovisual,4,ACT,SVO,SUBJECT,that,that,sound,sound,OBJECT,touch,lacking human touch,,,True,False,1,that||sound||touch||,that :: sound :: touch,,False,False,False
creativity_0055,1,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,try,try,,,,keep,keep,True,False,1,i||try||||keep,I :: try ::  :: keep,,True,False,False
creativity_0055,1,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,want,want,OBJECT,it,it,,,True,False,1,i||want||it||,I :: want :: it,HUMAN,False,True,False
creativity_0055,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,False,False,0,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0055,3,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,False,False,0,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0055,4,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,aspect,The brainstorming aspect,come,comes,,,,,,False,False,0,aspect||come||||,aspect :: come :: ,,False,False,False
creativity_0055,5,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,idea,an idea,,,True,False,1,i||have||idea||,I :: have :: idea,HUMAN,False,False,False
creativity_0055,5,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,I,I,turn,turn,,,,,,True,False,1,i||turn||||,I :: turn :: ,AI,False,False,False
creativity_0055,1,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0055,1,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,make,made,OBJECT,that,that,,,True,False,1,i||make||that||,I :: make :: that,HUMAN,False,True,False
creativity_0055,2,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,want,wanted,,,,come,come,False,False,0,i||want||||come,I :: want ::  :: come,,True,False,False
creativity_0055,2,project_example,user,"Art, design, crafts",1,PASS,SVO,PATIENT_SUBJ,which,which,base,based,PASS_PATIENT,which,which,,,False,False,0,which||base||which||,which :: base :: which,,False,True,True
creativity_0055,3,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,SUBJECT,I,I,ask,asked,OBJECT,it,it,generate,generate,False,False,0,i||ask||it||generate,I :: ask :: it :: generate,AI,True,True,False
creativity_0055,3,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,they,them,,,False,False,0,i||use||they||,I :: use :: they,AI,False,False,False
creativity_0055,4,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,idea,an idea,,,True,False,1,i||use||idea||,I :: use :: idea,HUMAN,False,False,False
creativity_0055,4,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,AI,AI,come,come,OBJECT,that,that with,,,True,False,1,ai||come||that||,AI :: come :: that,,False,True,False
creativity_0055,4,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,work,work,OBJECT,it,it,,,True,False,1,i||work||it||,I :: work :: it,,False,True,False
creativity_0055,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0055,2,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,see,see,OBJECT,it,it,,,False,False,0,i||see||it||,I :: see :: it,,False,True,False
creativity_0055,2,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,think,thought,OBJECT,that,that about,,,False,False,0,i||think||that||,I :: think :: that,HUMAN,False,True,False
creativity_0055,2,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,follow,follow,OBJECT,thread,threads,,,False,False,0,i||follow||thread||,I :: follow :: thread,,False,False,False
creativity_0055,2,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,that,that,interest,interest,OBJECT,I,me,,,False,False,0,that||interest||i||,that :: interest :: I,,False,False,False
creativity_0055,3,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,anyone,anyone,,,False,False,0,i||have||anyone||,I :: have :: anyone,,False,True,False
creativity_0055,4,dynamic,user,"Art, design, crafts",1,ACT,SV,SUBJECT,group,a group,get,get,,,,,,False,False,0,group||get||||,group :: get :: ,,False,False,False
creativity_0056,1,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,occasion,a few occasions,be,are,,,,,,True,False,1,occasion||be||||,occasion :: be :: ,,False,False,False
creativity_0056,1,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,I,I,look,looking,,,,,,True,False,1,i||look||||,I :: look :: ,,False,False,False
creativity_0056,1,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,Ai,Ai,,,True,False,1,i||use||ai||,I :: use :: Ai,AI,False,False,False
creativity_0056,2,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,want,want,OBJECT,topic,the topics,,,True,True,1,i||want||topic||,I :: want :: topic,,False,False,False
creativity_0056,2,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,brainstorm,brainstorm,OBJECT,bit,a bit,,,True,True,1,i||brainstorm||bit||,I :: brainstorm :: bit,,False,False,False
creativity_0056,3,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,False,False,0,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0056,4,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,Ai,Ai,,,True,False,1,i||use||ai||,I :: use :: Ai,AI,False,False,False
creativity_0056,5,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,I,I,write,wrote,,,,,,False,False,0,i||write||||,I :: write :: ,,False,False,False
creativity_0056,1,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,research,researching,OBJECT,cult,cults,,,False,False,0,i||research||cult||,I :: research :: cult,,False,False,False
creativity_0056,1,project_example,user,Content writing,2,ACT,SVxCOMP,SUBJECT,term,the term,shift,shifted,,,,mean,meaning,False,False,0,term||shift||||mean,term :: shift ::  :: mean,,True,False,False
creativity_0056,1,project_example,user,Content writing,2,ACT,SVO,SUBJECT,we,we,view,view,OBJECT,it,it,,,False,False,0,we||view||it||,we :: view :: it,,False,True,False
creativity_0056,2,project_example,user,Content writing,2,ACT,SV,SUBJECT,it,It,shift,shifted,,,,,,False,False,0,it||shift||||,it :: shift :: ,,False,False,False
creativity_0056,2,project_example,user,Content writing,2,ACT,SVO,SUBJECT,this,these all,connect,connect,OBJECT,trait,what human trait,,,False,False,0,this||connect||trait||,this :: connect :: trait,,False,False,False
